@relation bank-full-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0

@attribute age numeric
@attribute job {management,technician,entrepreneur,blue-collar,unknown,retired,admin.,services,self-employed,unemployed,housemaid,student}
@attribute marital {married,single,divorced}
@attribute education {tertiary,secondary,unknown,primary}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute class {no,yes}

@data
50,blue-collar,married,primary,no,111,yes,no,telephone,15,may,8,6,366,1,other,no
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,502,1,115,3,other,yes
44,technician,married,secondary,no,7649,no,no,cellular,20,aug,188,6,-1,0,unknown,no
35,admin.,divorced,secondary,no,30,no,no,unknown,23,may,186,1,-1,0,unknown,no
30,services,married,secondary,no,179,yes,no,unknown,28,may,64,1,-1,0,unknown,no
25,student,single,secondary,no,3713,no,no,cellular,24,may,323,2,353,3,other,yes
45,management,married,tertiary,no,-319,yes,no,unknown,23,may,254,1,-1,0,unknown,no
34,management,single,tertiary,no,14,yes,no,telephone,4,may,47,1,-1,0,unknown,no
38,admin.,married,secondary,no,755,yes,no,cellular,25,may,531,1,97,1,success,no
63,unemployed,married,primary,no,0,no,no,telephone,30,nov,337,3,-1,0,unknown,no
30,management,married,tertiary,no,27,yes,no,cellular,12,jun,175,2,319,2,other,no
59,blue-collar,married,secondary,no,13718,no,no,telephone,7,jul,107,6,-1,0,unknown,no
75,retired,divorced,primary,no,37127,no,no,cellular,11,feb,505,1,-1,0,unknown,no
35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no
62,blue-collar,married,secondary,no,180,no,no,cellular,15,apr,389,2,-1,0,unknown,yes
51,self-employed,married,secondary,no,921,no,no,cellular,24,jul,188,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,5215,no,no,cellular,2,jun,673,1,-1,0,unknown,no
35,technician,divorced,secondary,no,89,no,no,cellular,28,aug,203,28,-1,0,unknown,no
31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no
60,management,married,tertiary,no,5990,yes,no,cellular,6,may,396,3,-1,0,unknown,yes
49,management,divorced,tertiary,no,557,yes,no,unknown,20,jun,126,5,-1,0,unknown,no
46,entrepreneur,married,secondary,no,0,no,no,cellular,29,jul,100,12,-1,0,unknown,no
41,services,married,primary,no,455,yes,no,unknown,14,may,80,1,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,164,yes,no,cellular,18,may,11,5,364,13,failure,no
32,management,married,tertiary,no,1966,no,no,cellular,7,aug,436,4,-1,0,unknown,no
31,services,married,secondary,no,525,yes,yes,unknown,21,may,159,1,-1,0,unknown,no
59,admin.,married,secondary,no,373,yes,yes,cellular,28,jul,362,7,-1,0,unknown,no
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no
57,retired,single,tertiary,no,842,no,no,cellular,13,aug,284,3,-1,0,unknown,yes
57,management,divorced,tertiary,no,160,no,no,cellular,13,aug,303,2,-1,0,unknown,no
45,admin.,married,secondary,no,171,yes,no,unknown,12,may,539,1,-1,0,unknown,no
37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,no
24,student,single,secondary,no,125,no,no,cellular,11,aug,477,1,-1,0,unknown,no
28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,-1,0,unknown,no
31,technician,single,secondary,no,-348,yes,no,cellular,18,may,410,1,-1,0,unknown,no
59,unemployed,divorced,secondary,no,7469,no,no,cellular,22,feb,287,1,130,1,failure,no
56,technician,married,secondary,no,1750,no,no,cellular,19,aug,629,7,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,21,aug,124,2,-1,0,unknown,no
50,management,single,tertiary,no,567,yes,no,cellular,29,jan,50,1,258,8,failure,no
40,management,married,tertiary,no,0,yes,no,cellular,8,may,232,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,2962,yes,yes,unknown,16,jun,181,2,-1,0,unknown,no
51,blue-collar,married,primary,no,3726,no,yes,cellular,27,aug,119,12,-1,0,unknown,no
37,unemployed,single,primary,no,1648,yes,no,unknown,5,jun,166,2,-1,0,unknown,no
51,self-employed,married,tertiary,no,50,yes,no,cellular,14,jul,364,3,-1,0,unknown,no
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,no
31,technician,married,tertiary,no,-256,yes,no,cellular,15,may,272,1,365,5,failure,no
32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,-1,0,unknown,no
38,technician,single,secondary,no,145,yes,no,unknown,27,may,109,2,-1,0,unknown,no
27,blue-collar,divorced,secondary,no,0,yes,no,telephone,13,may,363,1,359,3,failure,no
48,services,single,secondary,no,220,no,no,unknown,5,jun,1005,2,-1,0,unknown,no
52,retired,married,secondary,no,1052,yes,no,unknown,29,may,35,1,-1,0,unknown,no
50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,103,1,-1,0,unknown,no
48,unemployed,married,secondary,no,926,no,no,cellular,15,feb,382,4,185,6,success,yes
36,admin.,married,secondary,no,421,yes,no,cellular,20,apr,246,2,334,3,other,no
35,technician,married,secondary,no,0,yes,yes,unknown,23,may,107,2,-1,0,unknown,no
35,management,married,tertiary,no,131,yes,no,cellular,19,nov,248,1,-1,0,unknown,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203,2,2,3,other,no
40,housemaid,married,primary,no,746,no,no,unknown,20,jun,246,3,-1,0,unknown,no
56,housemaid,divorced,secondary,no,0,no,no,unknown,15,may,103,1,-1,0,unknown,no
38,admin.,married,secondary,no,260,yes,no,cellular,10,jul,446,1,-1,0,unknown,no
54,technician,divorced,secondary,no,221,no,no,cellular,11,aug,413,2,-1,0,unknown,no
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,no
38,management,single,tertiary,no,1515,yes,no,cellular,18,nov,134,1,110,5,failure,no
30,blue-collar,single,secondary,no,906,yes,yes,unknown,21,may,218,7,-1,0,unknown,no
35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes
28,blue-collar,married,primary,no,-55,yes,no,unknown,7,may,361,2,-1,0,unknown,no
27,student,single,unknown,no,3511,no,no,cellular,4,dec,300,3,-1,0,unknown,no
45,retired,married,primary,no,25,no,yes,cellular,25,jul,115,3,-1,0,unknown,no
42,management,divorced,secondary,no,830,yes,no,unknown,19,may,112,1,-1,0,unknown,no
37,blue-collar,married,primary,no,204,yes,no,unknown,21,may,161,4,-1,0,unknown,no
39,management,single,tertiary,no,1515,yes,no,cellular,4,may,815,6,167,6,failure,yes
59,management,married,secondary,no,1245,no,no,cellular,29,jan,285,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,4101,yes,no,cellular,23,jul,105,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,no
31,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown,no
45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,259,yes,no,unknown,6,jun,163,2,-1,0,unknown,no
52,technician,married,secondary,no,0,yes,no,unknown,18,jun,636,12,-1,0,unknown,no
27,admin.,single,tertiary,no,954,no,no,cellular,29,jan,186,1,-1,0,unknown,no
42,services,married,unknown,no,7482,no,no,cellular,21,nov,126,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,no
45,unemployed,married,tertiary,no,3559,yes,yes,cellular,20,nov,264,1,-1,0,unknown,no
49,technician,divorced,secondary,yes,-757,yes,yes,unknown,2,jun,68,1,-1,0,unknown,no
43,housemaid,single,primary,no,1354,no,no,unknown,17,jun,183,2,-1,0,unknown,no
51,entrepreneur,married,primary,no,512,no,no,cellular,18,nov,328,1,-1,0,unknown,no
31,technician,married,secondary,no,-720,yes,no,unknown,17,jun,638,16,-1,0,unknown,no
34,services,married,secondary,no,9,yes,no,cellular,17,jul,655,1,-1,0,unknown,no
35,self-employed,single,tertiary,no,-30,no,no,cellular,4,feb,218,2,-1,0,unknown,no
32,management,single,tertiary,no,631,no,no,cellular,26,aug,145,5,-1,0,unknown,no
31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,1,57,2,failure,yes
34,blue-collar,married,tertiary,no,631,yes,no,cellular,18,jul,25,1,-1,0,unknown,no
47,housemaid,married,tertiary,no,1985,no,no,unknown,12,jun,320,2,-1,0,unknown,no
30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,unknown,yes
36,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,unknown,no
39,blue-collar,single,secondary,no,885,yes,no,unknown,29,may,70,7,-1,0,unknown,no
33,management,single,tertiary,no,373,no,yes,cellular,27,oct,259,1,-1,0,unknown,no
35,technician,single,secondary,no,433,yes,no,unknown,8,may,163,2,-1,0,unknown,no
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,-1,0,unknown,yes
32,technician,married,secondary,no,-684,yes,no,cellular,13,may,11,8,299,3,other,no
52,management,married,tertiary,no,6,no,no,telephone,19,oct,57,1,-1,0,unknown,no
32,admin.,single,secondary,no,91,yes,no,unknown,14,may,302,2,-1,0,unknown,no
56,retired,married,tertiary,no,478,no,no,cellular,5,feb,97,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-144,yes,no,unknown,6,may,79,2,-1,0,unknown,no
34,services,married,secondary,no,0,yes,no,unknown,19,may,115,4,-1,0,unknown,no
60,services,married,unknown,no,132,yes,no,unknown,15,may,29,1,-1,0,unknown,no
41,technician,single,tertiary,no,1413,no,no,telephone,26,aug,81,5,-1,0,unknown,no
44,technician,married,secondary,no,363,no,yes,unknown,5,jun,650,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,3715,no,no,cellular,12,feb,171,2,182,4,other,yes
56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,27,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,944,no,no,cellular,13,may,231,2,362,1,other,no
52,services,married,secondary,no,540,yes,no,cellular,11,may,154,2,340,2,failure,no
54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,34,2,-1,0,unknown,no
26,unknown,divorced,secondary,no,-295,yes,no,cellular,7,may,556,1,-1,0,unknown,no
47,management,single,tertiary,no,8106,no,no,cellular,29,jul,340,3,-1,0,unknown,no
26,student,single,secondary,no,0,yes,no,unknown,5,may,610,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,1958,yes,no,cellular,9,jul,643,1,-1,0,unknown,no
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes
33,management,married,tertiary,no,603,yes,no,cellular,29,jan,265,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1025,yes,no,unknown,27,may,168,1,-1,0,unknown,no
24,admin.,single,tertiary,no,106,no,yes,cellular,15,jun,77,1,-1,0,unknown,no
54,retired,divorced,tertiary,no,2682,yes,no,cellular,14,may,334,1,-1,0,unknown,no
55,management,married,tertiary,no,4649,yes,no,cellular,19,nov,277,4,-1,0,unknown,no
41,technician,married,secondary,no,-508,yes,yes,telephone,17,jul,124,8,-1,0,unknown,no
42,entrepreneur,married,secondary,no,2869,yes,no,unknown,3,jun,440,1,-1,0,unknown,no
33,management,single,tertiary,no,8038,yes,no,cellular,19,nov,60,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,431,yes,no,unknown,12,may,29,1,-1,0,unknown,no
46,management,married,tertiary,no,974,yes,no,unknown,20,jun,652,3,-1,0,unknown,no
35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,-1,0,unknown,no
57,technician,married,secondary,no,0,yes,yes,unknown,30,may,200,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,649,yes,no,cellular,6,may,224,1,363,1,other,no
57,technician,divorced,secondary,no,2352,yes,no,cellular,21,nov,757,2,-1,0,unknown,no
71,unknown,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no
56,entrepreneur,divorced,tertiary,no,151,yes,no,cellular,7,may,16,5,171,1,other,no
53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,-1,0,unknown,yes
32,management,single,tertiary,no,312,no,no,cellular,17,feb,232,2,-1,0,unknown,yes
55,blue-collar,married,primary,no,2102,yes,no,cellular,12,may,64,4,371,1,failure,no
51,retired,divorced,primary,no,43,no,no,cellular,24,jul,212,2,-1,0,unknown,no
30,management,single,tertiary,no,2,yes,no,cellular,28,jul,377,4,-1,0,unknown,no
37,blue-collar,married,primary,no,253,yes,no,cellular,19,nov,59,2,153,2,failure,no
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,2093,no,no,cellular,7,jul,103,1,-1,0,unknown,no
41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no
66,technician,married,secondary,no,0,no,no,cellular,6,feb,751,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,4599,no,no,telephone,13,apr,120,6,-1,0,unknown,no
35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,yes
47,blue-collar,divorced,primary,no,551,yes,no,cellular,19,nov,662,2,-1,0,unknown,no
38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes
57,blue-collar,married,secondary,no,221,yes,no,unknown,9,may,122,2,-1,0,unknown,no
35,technician,single,secondary,no,161,yes,yes,cellular,31,jul,175,4,-1,0,unknown,no
31,services,married,secondary,no,428,yes,no,unknown,21,may,272,1,-1,0,unknown,no
37,management,married,tertiary,no,1852,no,no,cellular,13,may,117,2,370,1,failure,no
26,student,single,secondary,no,0,no,no,cellular,17,aug,237,1,82,2,failure,no
46,blue-collar,married,primary,no,1429,yes,no,unknown,14,may,91,1,-1,0,unknown,no
49,blue-collar,single,primary,no,1164,yes,no,unknown,8,may,72,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,0,no,yes,cellular,23,jul,400,2,-1,0,unknown,no
28,technician,single,secondary,no,280,yes,no,unknown,14,may,142,3,-1,0,unknown,no
31,management,divorced,tertiary,no,416,no,no,cellular,11,aug,33,2,-1,0,unknown,no
32,student,single,tertiary,no,1138,no,no,cellular,4,may,214,3,83,3,success,yes
41,blue-collar,married,primary,no,1491,yes,no,cellular,19,nov,145,2,-1,0,unknown,no
25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,yes
36,technician,single,tertiary,no,97,no,no,cellular,28,aug,69,17,-1,0,unknown,no
56,retired,married,secondary,no,307,no,yes,cellular,8,jul,175,1,-1,0,unknown,no
33,admin.,married,tertiary,no,46,yes,no,cellular,18,nov,95,1,-1,0,unknown,no
38,admin.,married,secondary,no,424,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
28,services,single,secondary,no,3575,yes,no,unknown,3,jun,245,1,-1,0,unknown,no
33,admin.,single,secondary,no,572,yes,no,cellular,30,jan,1296,2,-1,0,unknown,no
38,services,married,tertiary,no,-49,yes,no,cellular,10,jul,211,1,-1,0,unknown,no
29,student,single,secondary,no,3872,yes,no,cellular,12,may,453,2,-1,0,unknown,no
50,management,married,tertiary,no,1854,yes,yes,unknown,3,jun,119,2,-1,0,unknown,no
34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,no
26,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown,no
28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,no
60,housemaid,divorced,primary,no,1190,no,no,unknown,9,jun,166,1,-1,0,unknown,no
33,services,married,secondary,no,684,yes,no,unknown,27,may,474,1,-1,0,unknown,no
35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,-1,0,unknown,yes
54,management,married,tertiary,no,588,no,no,cellular,13,aug,327,1,-1,0,unknown,no
43,technician,divorced,secondary,no,0,no,no,cellular,19,aug,332,3,-1,0,unknown,no
50,technician,single,secondary,no,246,yes,no,cellular,17,jul,174,2,-1,0,unknown,no
46,housemaid,married,unknown,no,1035,no,no,unknown,16,jun,703,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,125,yes,no,unknown,8,may,102,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no
32,technician,single,tertiary,no,665,yes,no,cellular,21,nov,22,5,-1,0,unknown,no
50,services,married,secondary,no,1545,no,no,cellular,28,aug,56,8,-1,0,unknown,no
36,blue-collar,married,secondary,no,3266,yes,no,cellular,21,nov,94,1,-1,0,unknown,no
33,admin.,married,secondary,no,543,yes,no,cellular,7,may,244,2,-1,0,unknown,no
35,blue-collar,single,primary,no,-4,yes,no,cellular,18,may,178,1,-1,0,unknown,no
49,management,single,tertiary,no,370,no,no,cellular,19,aug,386,3,-1,0,unknown,no
32,services,single,primary,no,-56,no,yes,cellular,19,nov,418,1,-1,0,unknown,no
31,unemployed,single,tertiary,no,498,no,no,cellular,29,jan,264,2,-1,0,unknown,no
40,admin.,married,secondary,no,2591,yes,yes,cellular,7,apr,389,1,266,2,other,no
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no
40,admin.,divorced,secondary,no,220,yes,no,cellular,18,may,197,2,-1,0,unknown,no
34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,28,aug,262,6,-1,0,unknown,no
47,management,married,tertiary,no,509,no,yes,cellular,21,aug,898,4,-1,0,unknown,no
30,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no
42,blue-collar,married,primary,no,3,no,no,unknown,18,jun,45,3,-1,0,unknown,no
44,blue-collar,married,primary,no,612,yes,yes,cellular,3,apr,1091,1,135,1,failure,no
40,services,married,secondary,no,961,no,yes,cellular,19,nov,589,1,133,4,other,no
35,management,married,tertiary,no,1557,yes,yes,cellular,5,feb,225,1,268,1,failure,no
35,management,divorced,tertiary,no,0,no,no,cellular,18,aug,100,6,-1,0,unknown,no
35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,no
58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,2,95,1,success,yes
35,services,single,secondary,no,257,yes,no,unknown,2,jun,518,1,-1,0,unknown,no
36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,no
32,technician,divorced,secondary,no,2870,no,no,cellular,18,aug,91,4,-1,0,unknown,no
32,management,single,tertiary,no,3552,no,no,cellular,20,nov,310,3,-1,0,unknown,no
33,blue-collar,married,primary,no,2064,yes,no,cellular,31,jul,18,15,-1,0,unknown,no
29,admin.,married,secondary,no,453,yes,no,cellular,17,jul,384,4,-1,0,unknown,no
39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,-1,0,unknown,no
55,blue-collar,married,secondary,no,-157,no,no,cellular,6,feb,354,5,-1,0,unknown,no
33,management,divorced,tertiary,no,387,no,no,cellular,6,feb,17,5,-1,0,unknown,no
31,services,divorced,secondary,no,1016,yes,no,cellular,6,may,20,1,342,1,failure,no
42,technician,divorced,tertiary,no,7190,yes,no,cellular,29,jul,375,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,5607,no,no,cellular,20,nov,183,2,184,1,failure,no
46,blue-collar,married,primary,no,580,yes,no,telephone,4,feb,30,2,-1,0,unknown,no
45,technician,married,secondary,no,315,yes,no,cellular,30,jun,103,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,2702,no,no,cellular,18,nov,110,1,-1,0,unknown,no
46,admin.,married,secondary,no,186,yes,no,cellular,11,may,643,2,-1,0,unknown,no
44,housemaid,married,primary,no,41,no,no,cellular,22,aug,299,1,-1,0,unknown,no
35,management,married,tertiary,no,387,yes,no,cellular,16,jul,254,2,-1,0,unknown,no
46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no
53,management,married,primary,no,4086,no,no,unknown,20,jun,14,3,-1,0,unknown,no
48,self-employed,married,tertiary,no,929,no,no,cellular,29,jan,223,1,-1,0,unknown,no
54,admin.,married,unknown,no,907,yes,no,unknown,15,may,71,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,yes
53,management,married,tertiary,no,2385,no,no,cellular,8,aug,498,8,-1,0,unknown,no
31,technician,single,tertiary,no,221,yes,no,unknown,19,may,145,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,580,yes,no,unknown,28,may,36,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,352,yes,no,cellular,8,apr,213,3,317,4,other,no
41,admin.,married,secondary,no,4320,yes,no,cellular,18,nov,164,1,166,2,failure,no
61,admin.,divorced,tertiary,no,89,no,no,cellular,24,nov,141,2,95,2,other,no
35,blue-collar,married,secondary,no,274,yes,no,unknown,20,may,190,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,310,no,no,cellular,19,nov,353,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,3711,no,no,cellular,19,nov,64,1,-1,0,unknown,no
28,services,single,secondary,no,0,no,yes,cellular,16,jul,133,1,-1,0,unknown,no
35,technician,married,secondary,no,23,yes,no,unknown,26,may,147,1,-1,0,unknown,no
35,services,divorced,secondary,no,-121,yes,yes,cellular,1,apr,73,1,-1,0,unknown,no
48,blue-collar,divorced,primary,no,338,yes,no,unknown,21,may,38,12,-1,0,unknown,no
44,blue-collar,married,primary,no,-315,yes,no,unknown,23,may,90,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,3,-1,0,unknown,no
